CAS,refid,ref,hcdat_raw
96-76-4,0,"Cacioli, Paul; Reiss, James A. Australian Journal of Chemistry, 1984 , vol. 37, # 12 p. 2525 - 2535","[{""casId"": ""39117-89-0"", ""ZWM"": ""5,7-ditert-butyl-1-oxaspiro[2.5]octa-5,7-dien-4-one"", ""img"": ""https://image.chemsrc.com/caspic/220/39117-89-0.png"", ""href"": ""/cas/39117-89-0_1071042.html""}, {""casId"": """", ""ZWM"": ""~71%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,200680,"Ohsawa; Hatano; Kayoh; Kotabe; Oishi Tetrahedron Letters, 1992 , vol. 33, # 38 p. 5555 - 5558","[{""casId"": ""17177-98-9"", ""ZWM"": ""2,4-二-叔丁基-1-甲氧基苯"", ""img"": ""https://image.chemsrc.com/caspic/489/17177-98-9.png"", ""href"": ""/cas/17177-98-9_845347.html""}, {""casId"": """", ""ZWM"": ""~94%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,0,"Journal of Organic Chemistry, , vol. 13, p. 120","[{""casId"": ""75-65-0"", ""ZWM"": ""叔丁醇"", ""img"": ""https://image.chemsrc.com/caspic/441/75-65-0.png"", ""href"": ""/cas/75-65-0_899488.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,84758,"Journal of Organic Chemistry, , vol. 71, # 26 p. 9580 - 9588","[{""casId"": ""6669-13-2"", ""ZWM"": ""叔丁基苯醚"", ""img"": ""https://image.chemsrc.com/caspic/373/6669-13-2.png"", ""href"": ""/cas/6669-13-2_1102681.html""}, {""casId"": """", ""ZWM"": ""~9%"", ""img"": """", ""href"": """"}, {""casId"": ""98-54-4"", ""ZWM"": ""对叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/008/98-54-4.png"", ""href"": ""/cas/98-54-4_120.html""}, {""casId"": ""88-18-6"", ""ZWM"": ""邻叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/009/88-18-6.png"", ""href"": ""/cas/88-18-6_28856.html""}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}]"
96-76-4,0,"Journal of the American Chemical Society, , vol. 73, p. 3179,3181","[{""casId"": ""128-39-2"", ""ZWM"": ""2,6-二叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/253/128-39-2.png"", ""href"": ""/cas/128-39-2_834512.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,161539,"Canadian Journal of Chemistry, , vol. 58, # 7 p. 686 - 693","[{""casId"": ""128-39-2"", ""ZWM"": ""2,6-二叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/253/128-39-2.png"", ""href"": ""/cas/128-39-2_834512.html""}, {""casId"": """", ""ZWM"": ""~17%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""719-22-2"", ""ZWM"": ""2,6-二叔丁基苯醌"", ""img"": ""https://image.chemsrc.com/caspic/123/719-22-2.png"", ""href"": ""/cas/719-22-2_248897.html""}, {""casId"": ""2455-14-3"", ""ZWM"": ""3,3&#39;,5,5&#39;-四叔丁基-4,4&#39;-联苯醌"", ""img"": ""https://image.chemsrc.com/caspic/232/2455-14-3.png"", ""href"": ""/cas/2455-14-3_27723.html""}]"
96-76-4,161539,"Canadian Journal of Chemistry, , vol. 58, # 7 p. 686 - 693","[{""casId"": ""4166-86-3"", ""ZWM"": ""2,4-di-tert-butyl-6-chlorophenol"", ""img"": ""https://image.chemsrc.com/caspic/388/4166-86-3.png"", ""href"": ""/cas/4166-86-3_310723.html""}, {""casId"": """", ""ZWM"": ""~2%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""719-22-2"", ""ZWM"": ""2,6-二叔丁基苯醌"", ""img"": ""https://image.chemsrc.com/caspic/123/719-22-2.png"", ""href"": ""/cas/719-22-2_248897.html""}, {""casId"": ""3383-21-9"", ""ZWM"": ""3,5-二叔丁基-1,2-苯醌"", ""img"": ""https://image.chemsrc.com/caspic/089/3383-21-9.png"", ""href"": ""/cas/3383-21-9_388861.html""}, {""casId"": ""5457-60-3"", ""ZWM"": ""2,5-Cyclohexadien-1-one,4-chloro-2,4,6-tris(1,1-dimethylethyl)-"", ""img"": ""https://image.chemsrc.com/caspic/052/5457-60-3.png"", ""href"": ""/cas/5457-60-3_339434.html""}]"
96-76-4,0,"Journal of the American Chemical Society, , vol. 73, p. 3179,3181","[{""casId"": ""106-41-2"", ""ZWM"": ""对溴苯酚"", ""img"": ""https://image.chemsrc.com/caspic/488/106-41-2.png"", ""href"": ""/cas/106-41-2_745585.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,0,"Journal of the American Chemical Society, , vol. 73, p. 3179,3181","[{""casId"": ""4096-72-4"", ""ZWM"": ""2,6-二叔丁基-4-氯苯酚"", ""img"": ""https://image.chemsrc.com/caspic/462/4096-72-4.png"", ""href"": ""/cas/4096-72-4_868727.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,0,"Journal of the American Chemical Society, , vol. 73, p. 3179,3181","[{""casId"": ""1139-52-2"", ""ZWM"": ""4-溴-2,6-二-叔-丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/469/1139-52-2.png"", ""href"": ""/cas/1139-52-2_895356.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,0,"Journal of the American Chemical Society, , vol. 73, p. 3179,3181","[{""casId"": ""106-48-9"", ""ZWM"": ""对氯苯酚"", ""img"": ""https://image.chemsrc.com/caspic/222/106-48-9.png"", ""href"": ""/cas/106-48-9_829853.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,0,"WO2011/14212 A1, ; Page/Page column 41 ;","[{""casId"": ""115-11-7"", ""ZWM"": ""2-甲基丙烯"", ""img"": ""https://image.chemsrc.com/caspic/150/115-11-7.png"", ""href"": ""/cas/115-11-7_754863.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""98-54-4"", ""ZWM"": ""对叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/008/98-54-4.png"", ""href"": ""/cas/98-54-4_120.html""}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,161539,"Canadian Journal of Chemistry, , vol. 58, # 7 p. 686 - 693","[{""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,0,"WO2006/74401 A1, ; Page/Page column 19-20 ;","[{""casId"": ""115-11-7"", ""ZWM"": ""2-甲基丙烯"", ""img"": ""https://image.chemsrc.com/caspic/150/115-11-7.png"", ""href"": ""/cas/115-11-7_754863.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""98-54-4"", ""ZWM"": ""对叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/008/98-54-4.png"", ""href"": ""/cas/98-54-4_120.html""}, {""casId"": ""88-18-6"", ""ZWM"": ""邻叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/009/88-18-6.png"", ""href"": ""/cas/88-18-6_28856.html""}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}]"
96-76-4,200683,"Russian Journal of General Chemistry, , vol. 78, # 9 p. 1728 - 1733","[{""casId"": ""128-39-2"", ""ZWM"": ""2,6-二叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/253/128-39-2.png"", ""href"": ""/cas/128-39-2_834512.html""}, {""casId"": ""123-63-7"", ""ZWM"": ""三聚乙醛"", ""img"": ""https://image.chemsrc.com/caspic/110/123-63-7.png"", ""href"": ""/cas/123-63-7_832299.html""}, {""casId"": """", ""ZWM"": ""~1%"", ""img"": """", ""href"": """"}, {""casId"": ""4130-42-1"", ""ZWM"": ""2,6-二叔丁基-4-乙基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/225/4130-42-1.png"", ""href"": ""/cas/4130-42-1_1194339.html""}, {""casId"": ""718624-10-3"", ""ZWM"": ""1,3-bis(3,5-di-tert-butyl-4-hydroxyphenyl)butane"", ""img"": ""https://image.chemsrc.com/caspic/088/718624-10-3.png"", ""href"": ""/cas/718624-10-3_821354.html""}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""100669-72-5"", ""ZWM"": ""3-(3,5-di-tert-butyl-4-hydroxyphenyl)butan-1-ol"", ""img"": ""https://image.chemsrc.com/caspic/028/100669-72-5.png"", ""href"": ""/cas/100669-72-5_1086575.html""}]"
96-76-4,0,"US1972599 , ;","[{""casId"": ""98-54-4"", ""ZWM"": ""对叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/008/98-54-4.png"", ""href"": ""/cas/98-54-4_120.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,161539,"Canadian Journal of Chemistry, , vol. 58, # 7 p. 686 - 693","[{""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": """", ""ZWM"": ""~28%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""719-22-2"", ""ZWM"": ""2,6-二叔丁基苯醌"", ""img"": ""https://image.chemsrc.com/caspic/123/719-22-2.png"", ""href"": ""/cas/719-22-2_248897.html""}, {""casId"": ""3383-21-9"", ""ZWM"": ""3,5-二叔丁基-1,2-苯醌"", ""img"": ""https://image.chemsrc.com/caspic/089/3383-21-9.png"", ""href"": ""/cas/3383-21-9_388861.html""}, {""casId"": ""4166-86-3"", ""ZWM"": ""2,4-di-tert-butyl-6-chlorophenol"", ""img"": ""https://image.chemsrc.com/caspic/388/4166-86-3.png"", ""href"": ""/cas/4166-86-3_310723.html""}]"
96-76-4,161539,"Canadian Journal of Chemistry, , vol. 58, # 7 p. 686 - 693","[{""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": """", ""ZWM"": ""~31%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""6390-69-8"", ""ZWM"": ""3,3&#39;,5,5&#39;-四叔丁基-2,2&#39;-二羟基联苯"", ""img"": ""https://image.chemsrc.com/caspic/075/6390-69-8.png"", ""href"": ""/cas/6390-69-8_589947.html""}, {""casId"": ""5457-60-3"", ""ZWM"": ""2,5-Cyclohexadien-1-one,4-chloro-2,4,6-tris(1,1-dimethylethyl)-"", ""img"": ""https://image.chemsrc.com/caspic/052/5457-60-3.png"", ""href"": ""/cas/5457-60-3_339434.html""}, {""casId"": ""4166-86-3"", ""ZWM"": ""2,4-di-tert-butyl-6-chlorophenol"", ""img"": ""https://image.chemsrc.com/caspic/388/4166-86-3.png"", ""href"": ""/cas/4166-86-3_310723.html""}]"
96-76-4,0,"Molecular Crystals and Liquid Crystals (1969-1991), , vol. 161, p. 163 - 176","[{""casId"": ""115-11-7"", ""ZWM"": ""2-甲基丙烯"", ""img"": ""https://image.chemsrc.com/caspic/150/115-11-7.png"", ""href"": ""/cas/115-11-7_754863.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""98-54-4"", ""ZWM"": ""对叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/008/98-54-4.png"", ""href"": ""/cas/98-54-4_120.html""}, {""casId"": ""88-18-6"", ""ZWM"": ""邻叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/009/88-18-6.png"", ""href"": ""/cas/88-18-6_28856.html""}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""31603-95-9"", ""ZWM"": ""4-tert-butyl-1-tert-butyloxy-benzene"", ""img"": ""https://image.chemsrc.com/caspic/290/31603-95-9.png"", ""href"": ""/cas/31603-95-9_319494.html""}]"
96-76-4,0,"Bulletin of the Academy of Sciences of the USSR, Division of Chemical Science (English Translation), , vol. 32, # 2 p. 342 - 345 Izvestiya Akademii Nauk SSSR, Seriya Khimicheskaya, , # 2 p. 380 - 383","[{""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""120-80-9"", ""ZWM"": ""邻苯二酚"", ""img"": ""https://image.chemsrc.com/caspic/358/120-80-9.png"", ""href"": ""/cas/120-80-9_895912.html""}, {""casId"": """", ""ZWM"": ""~59%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""4026-05-5"", ""ZWM"": ""3-叔丁基邻苯二酚"", ""img"": ""https://image.chemsrc.com/caspic/134/4026-05-5.png"", ""href"": ""/cas/4026-05-5_130726.html""}, {""casId"": ""98-29-3"", ""ZWM"": ""对叔丁基邻苯二酚"", ""img"": ""https://image.chemsrc.com/caspic/439/98-29-3.png"", ""href"": ""/cas/98-29-3_80155.html""}]"
96-76-4,200684,"Journal of Organic Chemistry, , vol. 57, # 9 p. 2706 - 2710","[{""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""107-12-0"", ""ZWM"": ""丙腈"", ""img"": ""https://image.chemsrc.com/caspic/225/107-12-0.png"", ""href"": ""/cas/107-12-0_1100961.html""}, {""casId"": """", ""ZWM"": ""~7%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""1118-32-7"", ""ZWM"": ""Propanamide,N-(1,1-dimethylethyl)-"", ""img"": ""https://image.chemsrc.com/caspic/379/1118-32-7.png"", ""href"": ""/cas/1118-32-7_901603.html""}, {""casId"": ""139656-56-7"", ""ZWM"": ""未登录"", ""img"": ""https://image.chemsrc.com/caspic/default.png"", ""href"": ""#""}, {""casId"": ""75-65-0"", ""ZWM"": ""叔丁醇"", ""img"": ""https://image.chemsrc.com/caspic/441/75-65-0.png"", ""href"": ""/cas/75-65-0_899488.html""}]"
96-76-4,71174,"Journal of Organic Chemistry, , vol. 49, # 22 p. 4161 - 4165","[{""casId"": ""507-19-7"", ""ZWM"": ""溴代叔丁烷"", ""img"": ""https://image.chemsrc.com/caspic/207/507-19-7.png"", ""href"": ""/cas/507-19-7_402572.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""98-54-4"", ""ZWM"": ""对叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/008/98-54-4.png"", ""href"": ""/cas/98-54-4_120.html""}, {""casId"": ""88-18-6"", ""ZWM"": ""邻叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/009/88-18-6.png"", ""href"": ""/cas/88-18-6_28856.html""}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,180852,"Bulletin of the Chemical Society of Japan, , vol. 73, # 12 p. 2779 - 2782","[{""casId"": ""507-20-0"", ""ZWM"": ""氯代叔丁烷"", ""img"": ""https://image.chemsrc.com/caspic/342/507-20-0.png"", ""href"": ""/cas/507-20-0_819650.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~49%"", ""img"": """", ""href"": """"}, {""casId"": ""98-54-4"", ""ZWM"": ""对叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/008/98-54-4.png"", ""href"": ""/cas/98-54-4_120.html""}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,200685,"Russian Journal of General Chemistry, , vol. 71, # 8 p. 1248 - 1251","[{""casId"": ""53925-65-8"", ""ZWM"": ""(2,4-di-tert-butylphenoxy)trimethylsilane"", ""img"": ""https://image.chemsrc.com/caspic/353/53925-65-8.png"", ""href"": ""/cas/53925-65-8_25818.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,161539,"Canadian Journal of Chemistry, , vol. 58, # 7 p. 686 - 693","[{""casId"": ""5457-60-3"", ""ZWM"": ""2,5-Cyclohexadien-1-one,4-chloro-2,4,6-tris(1,1-dimethylethyl)-"", ""img"": ""https://image.chemsrc.com/caspic/052/5457-60-3.png"", ""href"": ""/cas/5457-60-3_339434.html""}, {""casId"": """", ""ZWM"": ""~%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}]"
96-76-4,200684,"Journal of Organic Chemistry, , vol. 57, # 9 p. 2706 - 2710","[{""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""75-05-8"", ""ZWM"": ""乙腈"", ""img"": ""https://image.chemsrc.com/caspic/203/75-05-8.png"", ""href"": ""/cas/75-05-8_1187009.html""}, {""casId"": """", ""ZWM"": ""~5%"", ""img"": """", ""href"": """"}, {""casId"": ""64130-73-0"", ""ZWM"": ""5,7-ditert-butyl-2-methyl-1,3-benzoxazole"", ""img"": ""https://image.chemsrc.com/caspic/176/64130-73-0.png"", ""href"": ""/cas/64130-73-0_97881.html""}, {""casId"": ""762-84-5"", ""ZWM"": ""N-叔丁基乙酰胺"", ""img"": ""https://image.chemsrc.com/caspic/346/762-84-5.png"", ""href"": ""/cas/762-84-5_1024985.html""}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""75-65-0"", ""ZWM"": ""叔丁醇"", ""img"": ""https://image.chemsrc.com/caspic/441/75-65-0.png"", ""href"": ""/cas/75-65-0_899488.html""}]"
96-76-4,71173,"New Journal of Chemistry, , vol. 34, # 9 p. 1821 - 1824","[{""casId"": ""115-11-7"", ""ZWM"": ""2-甲基丙烯"", ""img"": ""https://image.chemsrc.com/caspic/150/115-11-7.png"", ""href"": ""/cas/115-11-7_754863.html""}, {""casId"": ""108-95-2"", ""ZWM"": ""苯酚"", ""img"": ""https://image.chemsrc.com/caspic/089/108-95-2.png"", ""href"": ""/cas/108-95-2_1101388.html""}, {""casId"": """", ""ZWM"": ""~77%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}]"
96-76-4,0,"Bulletin of the Academy of Sciences of the USSR, Division of Chemical Science (English Translation), , vol. 32, # 2 p. 342 - 345 Izvestiya Akademii Nauk SSSR, Seriya Khimicheskaya, , # 2 p. 380 - 383","[{""casId"": ""732-26-3"", ""ZWM"": ""2,4,6-三叔丁基苯酚"", ""img"": ""https://image.chemsrc.com/caspic/273/732-26-3.png"", ""href"": ""/cas/732-26-3_122.html""}, {""casId"": ""10473-52-6"", ""ZWM"": ""未登录"", ""img"": ""https://image.chemsrc.com/caspic/default.png"", ""href"": ""#""}, {""casId"": """", ""ZWM"": ""~77%"", ""img"": """", ""href"": """"}, {""casId"": ""96-76-4"", ""ZWM"": ""2,4-二叔丁基酚"", ""img"": ""https://image.chemsrc.com/caspic/210/96-76-4.png"", ""href"": ""/cas/96-76-4_114.html""}, {""casId"": ""4026-05-5"", ""ZWM"": ""3-叔丁基邻苯二酚"", ""img"": ""https://image.chemsrc.com/caspic/134/4026-05-5.png"", ""href"": ""/cas/4026-05-5_130726.html""}, {""casId"": ""98-29-3"", ""ZWM"": ""对叔丁基邻苯二酚"", ""img"": ""https://image.chemsrc.com/caspic/439/98-29-3.png"", ""href"": ""/cas/98-29-3_80155.html""}]"
